NUMERO_ISCRIZIONE;WEB_URL
A000187721;www.assicurazionibelluno.it
A000187724;www.agenziazurich.it/bg010
A000187775;www.acinorevassicurazioni.it
A000187778;www.ageallianz.it/catania962000/
A000187779;www.soffiettiassicura.it
A000187804;HTTPS://ASSIGEST360.IT/
A000187809;www.formatassicurazioni.it
A000187824;www.ageallianz.it/oderzo925/
A000187824;www.roratoassicurazioni.it
A000187830;www.assikarim.it
A000187881;www.gruppo-piu.it
A000188166;www.agenzie.generali.it/bracciano
A000188566;WWW.ASSIR.IT
A000189238;https://www.agenziazurich.it/te503
A000190124;www.previmed.it
A000190135;www.ageallianz.it/tricesimo379
A000190197;www.salmeri.it
A000190561;WWW.SANTONIASSICURAZIONI.IT
A000190581;https://agenzia.cattolica.it/trepuzzi
A000190771;www.assisind.it
A000190902;www.atnsrl.com
A000190914;www.agenzie.generali.it/abanoterme
A000190925;www.agenzie.generali.it/abanoterme
A000191082;WWW.ASSIGIOTTO.IT
A000191155;www.ageallianz.it/rivoli3179000
A000192179;www.assicooper.com
A000192582;www.agenziecattolica.generali.it/agrigentoscime
A000192582;www.capagrigento.com
A000193479;www.gruppomelis.com
A000193627;WWW.LELASSICURAZIONI.COM
A000194544;www.ferrariegerini.it
A000194584;WWW.GRUPPOPOLIDORI.COM
A000194671;www.agenzie.generali.it/macerata
A000194674;https://agenzie.realemutua.it/agenzie/agenziatriestecentro
A000194802;www.monacoassicurazioni.it
A000196468;www.agenziazurich.it/vi510
A000196468;www.assiteam60.it
A000196979;www.ipagency.it
A000197215;www.arag.it/portal/tutela-legale-ols-famiglia/-/ols/8e29fa62-9d21-4f3a-ac45-fd8e3a614ac6
A000197215;www.bellunoassicurazioni.it
A000197338;www.agenzie.generali.it/milanosempione75
A000197616;www.ageallianz.it/modena74/
A000197638;WWW.AGENZIE.GENERALI.IT/VELLETRI
A000197658;www.euroconsultingbg.it
A000197658;www.euroconsultingintermediazioni.it
A000198508;WWW.ASSICURAZIONIVITERBO.IT
A000198659;www.agenzie.generali.it/castanoprimo
A000198659;www.facebook.com/AgGeneraliCastanoPrimo
A000198659;www.generali.it/?agenzia=castanoprimo
A000200008;www.assicura.si
A000200306;http://thomasresenterra.altervista.org/index2.html
A000200405;HTTPS://WWW.AGEALLIANZ.IT/SANDONADIPIAVE104/
A000201443;www.monacoassicurazioni.it
A000202919;www.plurimaxsrl.it
A000202965;https://agenzia.cattolica.it/pordenone
A000202965;www.absassicurazioni.it
A000203407;www.agenzievittoria.com/giussano/agenzia/giussano/
A000204718;www.olivaconsultingagropoli.it
A000205095;WWW.FACEBOOK.COM/AGGENERALILIVORNOVIACAIROLI
A000205095;WWW.INSTAGRAM.COM/AGGENERALILIVORNOVIACAIROLI/
A000205095;WWW.LINKEDIN.COM/COMPANY/AGENZIAGENERALILIVORNO-VIACAIROLI/?VIEWASMEMBER=TRUE
A000205095;www.agenzie.generali.it/livornoviacairoli
A000205118;http://www.agenziazurich.it/PD503/default.aspx
A000205303;www.ageallianz.it/foggia633/
A000205313;www.ageallianz.it/legnano251000
A000205480;www.lionello.srl
A000205535;www.agenziazurich.it/bg003
A000205535;www.agenziazurich.it/bg501
A000205668;www.agenzie.generali.it/pratovialedellarepubblica276
A000217668;www.agenziazurich.it/to517
A000217778;HTTPS://WWW.FACEBOOK.COM/AGGENERALILODIVIALEMILANO?LOCALE=IT_IT
A000217778;HTTPS://WWW.INSTAGRAM.COM/GENERALILODI_VIALEMILANO/
A000217778;HTTPS://WWW.LINKEDIN.COM/COMPANY/90884019/ADMIN/DASHBOARD/
A000217778;www.generalilodi.it
A000217910;https://www.agenziecattolica.generali.it/cremona
A000217937;www.marandoassicurazioni.it
A000218007;www.assibotto.it
A000218010;https://www.agenzie.generali.it/alessandriacorsoroma
A000218010;www.agenzie.generali.it/alessandriacorsoroma
A000218391;www.stradiottoassicura.it
A000218473;www.savaresi.it
A000218726;https://assicurar-si.it/
A000223715;https://www.titoliassicurazioni.it/t/
A000223715;www.facebook.com/people/Assicurazioni-Titoli-SAS/100063781315024
A000223743;www.tgassicurazioni.it
A000223751;www.agenzie.generali.it/pesaroadriatica
A000223810;WWW.VERSILIA-ASSICURAZIONI.IT
A000223845;www.arag.it/portal/circolazione-nucleo/-/prodotto/d7d0651b-0333-460a-a5f4-7a135f2c7243_5.IT
A000223845;www.groupama.it/trova-agente/verona/agenzia-villa-bartolomea-l-000l83#mauticform_wrapper_formpaginaagenzia_6.IT
A000224146;HTTPS://SANTICCHIAETONUCCI.IT
A000224555;https://hdiassicurazionitreviso.business.site/
A000224555;https://www.facebook.com/hdiassicurazionitreviso
A000224555;https://www.facebook.com/hdiassicurazioniudine/
A000224566;www.soluzioniassicurativepriscilla.it
A000224673;https://www.vbfagenti.com/
A000224709;https://centroitaliaassicura.it
A000229520;www.agenzie.generali.it/susegana 
A000229520;www.agenzie.generali.it/tolentinoviadellaconcordia 
A000229520;www.agenziecattolica.generali.it/cividaledelfriuli 
A000229854;WWW.VEASS.IT
A000231391;https://www.mediasolutionsonline.it/
A000231661;www.agenzie.generali.it/romapapirio
A000231667;www.sainichelino.it
A000231672;https://www.agenziazurich.it/mi063
A000231683;https://agenzie.realemutua.it/agenzia137/Pages/R_Overview.aspx
A000231736;www.agenziazurich.it/si002
A000231740;www.cadereassicurazioni.com
A000231758;www.agenzie.generali.it/fidenza
A000231893;https://agenzie.realemutua.it/agenzie/agenziacodigoro
A000231954;www.bertonassicurazioni.com
A000231955;www.allassiservice.com
A000232125;HTTPS://WWW.FACEBOOK.COM/BUCCHIONISTUDIO/
A000232125;www.bucchioniassicurazioni.it
A000232784;www.agenziaromaaurelia.it
A000232784;www.agenzie.generali.it/romaaurelia
A000234014;https://assicurazioni3c.it
A000234545;www.bmpass.it
A000234661;https://www.agenziecattolica.generali.it/tioneditrento
A000234681;https://assicap.it
A000234681;https://www.agenziecattolica.generali.it/trevisocastagnole
A000236597;www.ageallianz.it/piacenza494/
A000239077;www.agenzie.generali.it/borgosesia
A000239591;www.agenzie.generali.it/VITTORIA
A000241876;HTTPS://WWW.AGENZIECATTOLICA.GENERALI.IT/MANDURIA
A000242031;https://agenzie.realemutua.it/agenzia316/Pages/R_Overview.aspx
A000242031;www.realemutuaconegliano.it
A000242314;www.agenzie.generali.it/rubano
A000242892;WWW.STARTASSICURAZIONI.IT
A000243125;HTTPS://IT.LINKEDIN.COM/COMPANY/ASSI-B-UNDERWRITING-SRL
A000243125;HTTPS://WWW.FACEBOOK.COM/PEOPLE/ASSI-B-UNDERWRITING-SRL/100046685291951/?LOCALE=IT_IT
A000243125;HTTPS://WWW.INSTAGRAM.COM/ASSIB_UNDERWRITING/
A000243125;www.assib.it
A000243470;www.assicurazionimonopoli.it
A000243611;www.agenzievittoria.com/opera/
A000245076;https://finasassicurazioni.it/
A000245250;www.agenzie.generali.it/bolzanopiazzamazzini
A000245250;www.trentaduesnc.it
A000245314;www.nuovasavona2000.com
A000245341;www.agenziazurich.it/fi502
A000245679;https://www.agenzie.generali.it/veronaviaroma
A000245809;HTTPS://WWW.AGENZIAZURICH.IT/RM094#
A000245809;HTTPS://WWW.AGENZIECATTOLICA.GENERALI.IT/ROMAPORTAPIA
A000245809;https://www.polizza30giornimedici.it/
A000245809;www.aimuw.it
A000245986;WWW.AGENZIE.AXA.IT/GHEDI999
A000246412;www.vegaconsultingservice.it
A000246460;WWW.ASSI3.IT
A000247386;www.accmarchesi.it
A000247795;https://www.agenziazurich.it/sa505
A000250082;WWW.ASSIFLAVIA.IT
A000250481;www.codega-assicurazioni.it
A000251781;www.assiborgo.com
A000251841;www.agenzievittoria.com/alassioalbenga
A000252010;www.ageallianz.it/cantu3232000/
A000252025;HTTPS://WWW.FACEBOOK.COM/GRUPPOTODAY/
A000252025;HTTPS://WWW.INSTAGRAM.COM/GRUPPO_TODAY/
A000252025;HTTPS://WWW.LINKEDIN.COM/COMPANY/14843411
A000252025;www.agenziazurich.it/rm082
A000252025;www.gruppotoday.com
A000252220;www.agenzievittoria.com/varedo/
A000252257;www.agenzie.generali.it/assisi
A000252257;www.facebook.com/aggeneraliassisi
A000252257;www.instagram.com/ag_generali_assisi
A000252512;https://facebook.com/AgGeneraliSassuolo
A000252512;https://www.agenzie.generali.it/sassuolo
A000252512;https://www.instagram.com/aggeneralisassuolo?igsh=MWg3dWQ3cGsyZ2wycA==
A000252512;https://www.linkedin.com/company/ag-generali-sassuolo/
A000257443;https://www.facebook.com/share/19A697ysgP/?mibextid=wwXIfr
A000257443;https://www.instagram.com/salituro_assicurazioni?igsh=aWV4OWYwc2RvNDR0&utm_source=qr
A000258701;www.agenziacarisma.it
A000258701;www.agenziazurich.it/sa007
A000258791;WWW.NOBISAUTOMOTIVE.IT
A000258814;https://www.assinord.it/
A000259683;www.ageallianz.it/ragusa708/
A000260721;www.ageallianz.it/reggioemilia6110
A000260721;www.poncemiassicurazioni.it
A000260736;www.ageallianz.it/torino212
A000261216;www.mtrassicurazioni.it
A000261730;www.gruppoassipoint.it
A000261806;WWW.ASSIGES.COM
A000261806;WWW.ASSIGES.IT
A000261897;www.valvano.it
A000262144;www.agenzie.generali.it/sezze
A000262890;https://agenzie.axa.it/pisa4704
A000263276;www.dicolaassicurazioni.com
A000264328;www.agenzievittoria.com/policoro
A000264797;www.ageallianz.it/taranto428/
A000264887;www.agenzievittoria.com/certaldo/
A000264925;www.bencan.it
A000265015;https://www.assicurazionialbaferroni.it/
A000265148;WWW.dogmisrl.it
A000265176;www.assieme2008.it
A000266097;www.agenzie.generali.it/bologna
A000266142;https://www.agenzie.generali.it/pontederapiazzanildeiotti
A000266608;www.agenzie.generali.it/castelmaggiore
A000266625;www.ageallianz.it/darfoboarioterme3401
A000267078;https://www.agenzie.generali.it/cesenapiave
A000268006;WWW.AGENZIAZURICH.IT/AR503
A000268724;http://www.agenziapadana.it/
A000268811;www.atutela.it
A000268823;www.agenzie.generali.it/livornomarilia
A000268831;www.agenzia.generali.it/pescia
A000268916;https://www.agenzie.generali.it/ovadacairoli
A000269531;www.agenziazurich.it/cr004
A000269566;http://www.contievannini.it/
A000269566;https://www.agenziazurich.it/fi007
A000269842; https://www.itasassicurazionicodogno.it/
A000269848;www.agenzie.generali.it/alessandriaverdi
A000269900;AGENZIE.GENERALI.IT/VIBOVALENTIAVIALEPROTETTI
A000269900;FACEBOOK.COM/AGGENERALIVIBOVALENTIAVIALEPROTETTI
A000271444;www.agenzie.generali.it/viterbonagni
A000271741;www.melfiassicurazioni.it
A000273001;WWW.OPITERGIUMASSICURAZIONI.IT
A000273005;www.planetassicurazioni.it
A000273263;www.ammiratiassicuratori.it/
A000273277;www.agenzie.generali.it/giulianovavianazariosauro
A000273298;HTTPS://WWW.ASSIEMESOLUZIONIASSICURATIVE.IT/
A000273303;www.ageallianz.it/milano10003/
A000273319;www.agenzie.generali.it/thiene
A000273643;HTTPS://WWW.FACEBOOK.COM/SHARE/18ZPRNO2DK/?MIBEXTID=WWXIFR
A000273643;HTTPS://WWW.INSTAGRAM.COM/GENERALILASPEZIAPIAZZABEVERINI?IGSH=MTVVB20YM2JXZXR1MG==
A000273643;WWW.LINKEDIN.COM/IN/AGENZIA-GENERALI-PIAZZA-BEVERINI-608879291
A000273643;www.agenzie.generali.it/laspeziapiazzabeverini
A000275267;https://www.agenziecattolica.generali.it/CATANZARODEFILIPPIS
A000275429;www.agenziazurich.it/BS518
A000275522;www.assicurazionisaglietto.it
A000275522;www.facebook.com/AssicurazioniSagliettoImperia/
A000275522;www.instagram.com/assicurazionisaglietto/
A000275829;WWW.NBASSICURAZIONI.COM
A000276081;WWW.AGENZIE.GENERALI.IT/ASTI
A000276560;HTTPS://UNIPOLSAIVERONA.NET/
A000276647;www.agenzie.generali.it/peschieradelgarda
A000276895; https://www.instagram.com/aggeneralicrema_montepieta?igsh=Y3VwamUzeTlyaG1k
A000276895;https://www.agenzie.generali.it/cremapalazzomontedipieta
A000276895;https://www.facebook.com/share/14ERxz8T8LJ/
A000277343;www.martoriassicurazioni.it
A000277658;www.agenzie.generali.it/savona
A000278710;www.ageallianz.it/fidenza3405000/
A000278813;www.elledierre.com
A000278852;https://agenzie.realemutua.it/agenzie/agenziafoggiacavour
A000278852;https://www.facebook.com/realemutua.foggiacavour/
A000278852;www.manciniassicura.it
A000279176;multisistema.it
A000279176;unipolsaipistoia.it
A000279183;https://www.ageallianz.it/otranto5495/
A000279217;HTTPS://AGENZIAFIRENZEEST.IT/
A000279227;www.facebook.com/assimondo
A000279227;www.instagram.com/assimondo_assicurazioni
A000279227;www.linkedin.com/company/assimondo/
A000279457;WWW.CSASSICURATORI.IT
A000279522;https://agenzie.realemutua.it/agenzie/agenziamanerbio
A000279770;www.ageallianz.it/gallarate211000/
A000279770;www.assigall.it
A000280504;www.agenzie.generali.it/genovasantigiacomoefilippo
A000280504;www.polettipierluigiassicurazioni.it
A000280571;https://agenzie.realemutua.it/agenzie/agenzianapoliflegrea
A000281254;www.facebook.com/vignola2226.Ricchiserviziassicurativi/
A000281587;www.quadrifoglio.srl
A000282662;https://agenzie.axa.it/bassanodelgrappa2500
A000282908;HTTPS://WWW.FACEBOOK.COM/ASSICURAZIONILOREGGIAN
A000282908;HTTPS://WWW.INSTAGRAM.COM/ASSICURAZIONI.LOREGGIAN/
A000282987;www.agenzie.generali.it/rende
A000283120;https://www.facebook.com/Paccagnellasas
A000283120;www.instagram.com/paccagnellasas/
A000283120;www.paccagnellaassicurazioni.it
A000283194;www.agenziazurich.it/RM069
A000283855;www.agenziazurich.it/lu501
A000283855;www.arag.it/portal/tutela-legale-ols-famiglia/-/ols/37209b7f-840c-4555-8d5d-8597ae641d54
A000283855;www.arag.it/tutela-legale-ols-cp/de0c4b82-f38d-4cc4-a949-a261acdac163
A000283855;www.iasrl.com
A000283891;www.agenzie.generali.it/bibbiena
A000283895;WWW.REGGIOASSICURA.NET
A000284429;www.cogeass.it
A000284529;WWW.ASSIPIEMME.IT
A000284529;www.ageallianz.it/vicenza300/
A000284687;www.ageallianz.it/magenta215000
A000284881;www.ageallianz.it/sanbonifacio369000/
A000284882;https://www.ageallianz.it/lugo409/
A000284882;https://www.facebook.com/cricca.consulenze?locale=it_IT
A000284882;https://www.instagram.com/cricca_consulenze/
A000286107;agenziasai1085-agenziaunipol.it
A000286791;www.manzoniassicuratori.it
A000286792; https://www.assimedia.net
A000287304;www.invernizziassicurazioni.com
A000287841;www.agenziazurich.it/si003
A000287841;www.facebook.com/Agenzia-Zurich-Siena-Securitas-snc-di-Trisciani-e-Bonucci-1127584533995586
A000287959;www.ageallianz.it/milano10114/
A000287959;www.milanocentrale.biz
A000288755;www.agenzievittoria.com/bresciadalmazia/
A000289008;WWW.CREDITSOLUTIONSRL.IT
A000289538;www.realevalledaosta.it
A000290260;www.assistudioassicurazioni.com
A000290602;www.triassassicurazioni.it
A000291132;www.antonucciweb.com
A000291198;https://www.agenzieunipolsai.it/39083.html
A000291265;www.a3spa.it
A000293595;WWW.Coletti1905.IT
A000293595;www.facebook.com/Coletti1905/
A000293722;www.quasarconsulting.net
A000294038;www.creditpartnersrl.it
A000294315;www.agenzie.generali.it/corridonia
A000294355;www.saitorinonord.it
A000294360;www.ageallianz.it/marsala714/
A000294723;www.giallobluassicurazioni.it
A000294784;https://www.dugheraassicurazioni.com
A000294841;www.agenzie.generali.it/verolanuova
A000295439;WWW.SIMPLYMORE.IT
A000297125;www.ageallianz.it/belluno783000/
A000297616;https://www.ageallianz.it/arzignano356000
A000297616;https://www.facebook.com/profile.php?id=61569173640116
A000298352;www.agenzie.generali.it/romaportapia
A000298444;WWW.BSA-ASSICURAZIONI.IT
A000298553;www.ageallianz.it/salerno730000/
A000298553;www.facebook.com/Rossin1954
A000298553;www.rossin1954.it
A000298553;www.rossin1954.wixsite.com/home
A000298557;marioparrilli.it
A000298557;marioparrillisrl.it
A000298557;www.ageallianz.it/salerno735000/
A000298753;www.agenzievittoria.com/milanocittastudi
A000298779;https://www.facebook.com/CostenaroAssicurazioniSrl/
A000298779;https://www.instagram.com/costenaroassicurazioni/
A000298779;https://www.linkedin.com/company/costenaro-assicurazioni
A000298779;www.costenaroassicurazioni.it
A000298873;https://agenzie.realemutua.it/agenzie/agenziaverbaniaossola
A000298873;www.realevco.it
A000298876;HTTPS://WWW.AGEALLIANZ.IT/FOGGIA700/
A000298916;https://www.agenzie.generali.it/osimo
A000299327;www.ageallianz.it/rosa847000/
A000300877;https://www.assicurazionibasso.net/
A000300885;https://prontass.it/
A000300886;HTTPS://IT.LINKEDIN.COM/COMPANY/ASSI-ONE-SRL
A000300886;HTTPS://WWW.FACEBOOK.COM/P/ASSI-ONE-SRL-AGENZIA-ZURICH-MILANO-100077405483839/
A000300886;HTTPS://WWW.INSTAGRAM.COM/ASSIONEZURICH?IGSH=MNZPNZVHYWDIOXN6
A000300886;www.agenziazurich.it/mi067
A000301681;HTTPS://WWW.AGENZIE.GENERALI.IT/PORDENONEDANTE
A000301681;HTTPS://WWW.FACEBOOK.COM/AGGENERALIPORDENONEDANTE
A000301681;HTTPS://WWW.INSTAGRAM.COM/AGGENERALIPORDENONEDANTE
A000301681;HTTPS://WWW.LINKEDIN.COM/COMPANY/AGGENERALIPORDENONEDANTE
A000302051;https://www.agenziazurich.it/ud503
A000302600;www.bresciassicura.it
A000304719;https://www.ageallianz.it/treviso312/
A000304808;https://agenzie.axa.it/zevio2481
A000304808;https://www.facebook.com/agenzia.sonato/
A000304808;https://www.facebook.com/axazevio/
A000305325;http://sanremoassicurazioni.it
A000305510;https://www.agenziecattolica.generali.it/sanmarinotini
A000305625;www.iasrl.com
A000305952;www.ageallianz.it/milano7092/
A000306618;AFFITTOBREVEFACILE.IT
A000306618;CATASTROFALEOBBLIGATORIO.IT
A000306618;HTTPS://WWW.FACEBOOK.COM/MARNIGAASSICURAZIONI/
A000306618;HTTPS://WWW.INSTAGRAM.COM/MARNIGAASSICURAZIONI/
A000306618;https://www.arag.it/portal/cp-light/-/prodotto/20f95bf4-5954-482a-b74f-d16336aed51b
A000306618;https://www.arag.it/portal/tutela-legale-ols-famiglia/-/ols/51c4a1f4-9277-4c63-bc60-8e52e25148fc
A000306618;marnigaassicurazioni.com
A000306618;marnigaassicurazioni.it
A000306618;www.arag.it/portal/cp-light/-/prodotto/20f95bf4-5954-482a-b74f-d16336aed51b
A000306618;www.arag.it/portal/tutela-legale-ols-famiglia/-/ols/51c4a1f4-9277-4c63-bc60-8e52e25148fc
A000306618;www.marniga.it
A000306624;https://www.agenzievittoria.com/palermo/
A000306648;mirkobrunelli.it
A000306721;HTTPS://WWW.AGENZIE.GENERALI.IT/PESCARAADRIATICANORD/
A000306886;www.politoassicurazioni.it
A000306939;https://www.instagram.com/palo_cirell_/?utm_source=ig_web_button_share_sheet
A000307205;www.agenzievittoria.com/romacipro
A000307573;HTTPS://WWW.AGENZIE.GENERALI.IT/AGROPOLISANMARCO
A000307625;WWW.ALMERIGHIASSICURAZIONI.IT
A000307685;www.agenziazurich.it/mo501
A000307876;agenzie.axa.it/GALLARATE1635
A000307876;www.ageallianz.it/gallarate259000
A000307876;www.mia-srl.it
A000308093;www.magherini-assicurazioni.it
A000308168;www.agenzie.generali.it/romacorsotrieste
A000309091;HTTPS://WWW.AGENZIEVITTORIA.COM/LAVELLORUTA/
A000309892;www.agenzie.generali.it/desenzanodelgarda
A000309899;https://agenzia.cattolica.it/magentaviamilano
A000309932;WWW.INSIEMESICURI.IT
A000310197;www.agenzie.generali.it/pavia
A000310438;www.raiffeisen.it/it/val-badia
A000310606;www.asiaweb.it
A000310947;https://agenzie.realemutua.it/agenzia676/Pages/R_Overview.aspx
A000311720;https://www.aaeaaconsulting.it/
A000311806;https://www.agenzie.generali.it/parmaviasidoli
A000311921;www.agenzievittoria.com/potenza
A000311922;www.donfrancescoassicurazioni.it
A000312014;https://michassicurazioni.com/
A000312016;www.alfuturoserviziassicurativi.it
A000312048;WWW.AGENZIE-ASAT.IT
A000312280;https://www.agenzie.generali.it/manerbio
A000312707;HTTPS://WWW.FACEBOOK.COM/AGGENERALISIRMIONE
A000312707;HTTPS://WWW.INSTAGRAM.COM/AG_GENERALI_SIRMIONE/
A000312707;WWW.LINKEDIN.COM/IN/AG-GENERALI-SIRMIONE-4792A61B8
A000312707;www.agenzie.generali.it/sirmione
A000312707;www.assilago.it
A000312734;www.agenzie.generali.it/enna
A000312780;www.generali.pavia.it
A000314152;WWW.LNDELIGUORI.IT
A000314360;www.ageallianz.it/monterotondo718000
A000314445;https://www.agenziazurich.it/bi004
A000314445;www.gilardino.net
A000314446;www.agenziazurich.it/bi001
A000314697;www.agenzie.generali.it/fermocampiglione
A000314781;HTTPS://AGENZIE.AXA.IT/COLLEGNO577
A000314846;www.pretisrl.it
A000314906;www.fredass.it
A000315997;www.facebook.com/PreviraAssicurazioni
A000315997;www.instagram.com/previra_assicurazioni/
A000315997;www.linkedin.com/company/previra-assicurazioni/
A000315997;www.previrassicurazioni.it
A000316000;https://www.ageallianz.it/roma5804/
A000316796;https://agenzia.cattolica.it/cremadegasperi/it/agenzia
A000316796;https://www.facebook.com/cattolicaagenziacremadegasperi/
A000316916;https://www.agenzie.generali.it/caratebrianza
A000316959;www.assipiave.it
A000317124;https://agenzie.realemutua.it/agenzia898/Pages/R_Overview.aspx
A000317125;www.sianassicura.com
A000317150;https://agenzia.cattolica.it/campobasso/it
A000317264;www.ageallianz.it/borgosesia123000/
A000317488;www.agenzievittoria.com/bordighera
A000317569;www.agenzie.generali.it/orvieto
A000317594;www.agenzie.generali.it/torinoviavaldellatorre
A000317603;https://livigno.wsi-at-pro.wfxsvc.com/livigno
A000317603;https://www.enablia.eu/
A000317841;WWW.VISENTINIASSICURAZIONI.IT
A000318316;www.agenzievittoria.com/torinomatteotti/
A000318516;www.agenzievittoria.com/nordmilano/
A000318687;www.ageallianz.it/villacarcina196
A000319874;www.smassicura.it
A000319978;https://www.agenziazurich.it/cr501
A000319978;https://www.arag.it/portal/tutela-legale-ols-famiglia/-/ols/8e967364-1a15-417b-a9e2-7e8901308bb3
A000319978;https://www.facebook.com/MicheliniPaoloZurich/
A000319978;www.assinnovation.it
A000320423;www.agenziazurich.it/li004
A000320423;www.facebook.com/fastassicura
A000320423;www.fastassicura.it
A000320738;www.assicurazionemantova.it
A000320738;www.assicurazionimantova.it
A000322302;www.ageallianz.it/napoli780000
A000322369;AMONI.IT
A000322604;https://www.realecirie.it
A000322702;www.realemutua.it/agenziamestre
A000322863;https://www.agenzie.generali.it/romascipioni
A000322863;https://www.facebook.com/AgGeneraliRomaScipioni
A000322869;www.fratellistanziano.it
A000323015;www.donatovinci.it
A000323288;www.aeaassicurazioni.it
A000323454;https://agenzie.realemutua.it/agenzie/agenziasavona
A000323949;https://agenzie.realemutua.it/agenzie/agenziaromafontenuova
A000324157;https://www.agenzie.generali.it/faenzamatteotti
A000326190;www.agenzie.generali.it/follonica
A000326775;WA.ME/3467570526
A000326775;WWW.AGENZIE.GENERALI.IT/SONDRIOGARIBALDI
A000326775;WWW.ASSICURAZIONISCHENA.IT
A000326775;WWW.FACEBOOK.COM/GENERALISONDRIOGARIBALDI
A000326775;WWW.INSTAGRAM.COM/GENERALISONDRIOGARIBALDI
A000326775;WWW.LINKEDIN.COM/COMPANY/GENERALI-SONDRIO-GARIBALDI-SCHENA1936
A000326775;WWW.YOUTUBE.COM/CHANNEL/UCLLM3RHHASDAYMWMJ7VB22G/FEATURE
A000326801;mattioliassicurazioni.it
A000327100;https://www.facebook.com/NovaIntermedia
A000327100;www.novaintermedia.it
A000327242;www.agenzievittoria.com/Luccasanmarco
A000327277;https://agenzia.cattolica.it/sanmartinoincampo/it
A000327720;www.vittoriaassicurazionialtinolancianovasto.it
A000329069;www.ageallianz.it/catanzaro4862000/
A000329069;www.agenziazurich.it/agenzie/catanzaro
A000329069;www.agenziazurich.it/cz005
A000329069;www.lerassicurazioni.it
A000329070;www.agenzie.generali.it/casertagmbosco
A000329279;www.agenzievittoria.com/barberinotavarnelle
A000329612;https://www.agenziazurich.it/rc003
A000329612;www.francoassicurazioni.it
A000329754;https://www.sanordest.com/
A000329771;www.agenzie.generali.it/figlinevaldarno
A000329837;www.agenzie.generali.it/monfalcone
A000329845;www.faillaemoncada.it
A000329860;https://www.agenziecattolica.generali.it/firenze
A000329863;www.agenzievittoria.com/vigonza
A000330305;www.futuraserviziassicurativi.it
A000330482;https://previdea.it/
A000330591;https://www.agenzie.generali.it/morcianodiromagna
A000330648;https://agenzie.realemutua.it/agenzie/agenzialeccesud
A000331319;www.rafanelliassicurazioni.it
A000331602;www.agenzie.generali.it/firenzebuonvicini
A000331634;WWW.ASSICURAZIONI-RIMINI.IT
A000331634;https://agenzie.italiana.it/agenzie/agenziariminiassicura
A000331634;www.riminiassicura.it
A000331726;https://www.instagram.com/unideaassicurazioni/
A000331726;https://www.linkedin.com/company/unidea-assicurazioni
A000331726;https://www.linkedin.com/company/unidea-assicurazioni-firenze
A000331726;https://www.unideassicurazioni.it/
A000331732;https://www.agenziecattolica.generali.it/CORIANO
A000331989;www.agenzie.generali.it/figlinevaldarno
A000332291;https://www.ageallianz.it/brescia517000/
A000332291;https://www.facebook.com/allianz.bs.cristallo
A000332291;https://www.google.com/search?q=Allianz+-+Agenzia+Brescia+Cristallo+s.a.s.+di+Cortese+Giorgio+%26+c.
A000332291;https://www.linkedin.com/company/11235236
A000332541;www.blarassicurazioni.it
A000334050;https://www.facebook.com/profile.php?id=100090415519741
A000334050;https://www.instagram.com/hdiassicurazionimogliano/
A000334428;www.finanzaeprevidenza.eu
A000335119;WWW.AGENZIE.GENERALI.IT/PALERMOGRATTACIELO
A000335119;WWW.FACEBOOK.COM/AGGENERALIPALERMOGRATTACIELO/
A000335119;WWW.FILIPPONEASSICURAZIONI.IT
A000335119;WWW.INSTAGRAM.COM/FILIPPONEASSICURAZIONI/
A000335479;https://www.agenziecattolica.generali.it/cuneokennedy
A000335506;www.fzassicurazioni.it
A000335601;www.agenzievittoria.com/valmadrera
A000335656;www.overform.it
A000335657;www.agenzie.generali.it/pievedisoligo
A000335657;www.eufrosini.com
A000335715;https://www.agenziecattolica.generali.it/lecco
A000335836;www.agenzievittoria.com/arona
A000336115;https://www.ageallianz.it/cairomontenotte168000/
A000336115;www.facebook.com/profile.php?id=100035141756258
A000338481;https://sviluppoassicurativo.it/
A000338969;WWW.INTERAS.IT
A000339213;www.ageallianz.it/frosinone543/
A000339213;www.allianzfrosinone543.it
A000339213;www.piusoluzioni.net
A000339463;https://www.agenzievittoria.com/inzago/
A000339711;www.agenzie.generali.it/cataniaeuropa
A000339712;www.agenzia.cataniacorsosicilia71.it@generali.com
A000339899;www.agenzie.generali.it/laquila
A000340593;www.agenzievittoria.com/ancona
A000340744;www.belluscioassicurazioni.com
A000340922;www.csasrlassicurazioni.it
A000342382;www.globalcreditmanagement.it
A000343783;www.agenzie.generali.it/AOSTA/
A000343924;www.centroserviziassicurativi.com
A000344337;https://www.arag.it/portal/tutela-legale-ols-famiglia/-/ols/fe7a5ab7-69bb-4796-9309-b8f89b3e2b3c
A000344860;www.agenzie.generali.it/milanocadorna
A000344951;www.agenzie.generali.it/pescaracorsovittorioemanueleii310
A000344969;https://www.facebook.com/VittoriaAssicurazioniCuneoEuropa
A000345019;https://www.facebook.com/tidudal1978
A000345019;https://www.tidudal1978.it
A000345059;www.agenziazurich.it/mo001/
A000345470;www.agenzie.generali.it/riminiflaminia
A000345887;www.agenzie.generali.it/genovaalbaro
A000347521;www.agenzie.generali.it/milanolorenteggio
A000347659;www.agenzie.generali.it/firenzedeimille
A000347667;www.agenzie.generali.it/nettuno
A000348311;www.assinomentano.it
A000350075;https://www.agenziecattolica.generali.it/borgovalsugana
